Method;Path;Version;Target Name;Target Path;Target Service;Name;Platform;Network;STATUS
POST;/customer/v2/productOrdering/contract/decision;2;TIBCO-SOA;/SOA/Enterprise/Contract/CreateDecisionContractDetails/1.0;CreateDecisionContractDetails/1.0;customer-productOrdering;apigee-hybrid;public;available
POST;/customer/v2/productOrdering/contract/decision;2;TIBCO-SOA;/SOA/Enterprise/Contract/CreateDecisionContractDetails/1.0;CreateDecisionContractDetails/1.0;customer-productOrdering;apigee-hybrid;private;available
GET;/customer/v2/productOrdering/process/order;2;TIBCO-SOA;/SOA/Enterprise/Process/GetSalesList/1.0;GetSalesList/1.0;customer-productOrdering;apigee-hybrid;private;available
GET;/customer/v2/productOrdering/process/order;2;TIBCO-SOA;/SOA/Enterprise/Process/GetSalesList/1.0;GetSalesList/1.0;customer-productOrdering;apigee-hybrid;public;available
POST;/customer/v2/productOrdering;2;TIBCO-SOA;/SONAECOM/CORP/Services/SetRuleByContractDN;SetRuleByContractDN;customer-productOrdering;apigee-hybrid;private;available
POST;/customer/v1/productOrdering;1;TIBCO-SOA;/SONAECOM/CORP/Services/SetRuleByContractDN;SetRuleByContractDN;customer-productOrdering;apigee-hybrid;public;deprecated
POST;/customer/v1/productOrdering;1;TIBCO-SOA;/SONAECOM/CORP/Services/SetRuleByContractDN;SetRuleByContractDN;customer-productOrdering;apigee-hybrid;private;deprecated
POST;/customer/v2/productOrdering;2;TIBCO-SOA;/SONAECOM/CORP/Services/SetRuleByContractDN;SetRuleByContractDN;customer-productOrdering;apigee-hybrid;public;available
GET;/customer/v1/productOrdering/transaction/*/status;1;TIBCO-SOA;/SONAECOM/CORP/Services/GetRuleTransactionStatus;GetRuleTransactionStatus;customer-productOrdering;apigee-hybrid;private;deprecated
GET;/customer/v2/productOrdering/transaction/*/status;2;TIBCO-SOA;/SONAECOM/CORP/Services/GetRuleTransactionStatus;GetRuleTransactionStatus;customer-productOrdering;apigee-hybrid;private;available
GET;/customer/v1/productOrdering/transaction/*/status;1;TIBCO-SOA;/SONAECOM/CORP/Services/GetRuleTransactionStatus;GetRuleTransactionStatus;customer-productOrdering;apigee-hybrid;public;deprecated
GET;/customer/v2/productOrdering/transaction/*/status;2;TIBCO-SOA;/SONAECOM/CORP/Services/GetRuleTransactionStatus;GetRuleTransactionStatus;customer-productOrdering;apigee-hybrid;public;available
GET;/customer/v1/quote/*/report/salesforce;1;ECO;backoffice/api/salesforce/reports/detail/{pp_code};N/A;customer-quote;apigee-hybrid;public;available
GET;/customer/v1/quote/*/report/salesforce;1;ECO;backoffice/api/salesforce/reports/detail/{pp_code};N/A;customer-quote;apigee-hybrid;private;available
POST;/customer/v1/request;1;TIBCO-SOA;/SOA/Enterprise/Customer/CreateCustomerRequest/1.0;CreateCustomerRequest/1.0;customer-request;apigee-hybrid;private;available
POST;/customer/v1/request;1;TIBCO-SOA;/SOA/Enterprise/Customer/CreateCustomerRequest/1.0;CreateCustomerRequest/1.0;customer-request;apigee-hybrid;public;available
GET;/customer/v1/request;1;TIBCO-SOA;/SOA/Enterprise/Customer/GetCustomerRequest/1.0;GetCustomerRequest/1.0;customer-request;apigee-hybrid;private;available
GET;/customer/v1/request;1;TIBCO-SOA;/SOA/Enterprise/Customer/GetCustomerRequest/1.0;GetCustomerRequest/1.0;customer-request;apigee-hybrid;public;available
POST;/customer/v2/shoppingCart/checkout;2;sales2cart;/s2c-engine/CheckoutVirtualCart;N/A;customer-shoppingCart;apigee-hybrid;private;available
POST;/customer/v1/shoppingCart/checkout;1;sales2cart;/s2c-engine/CheckoutVirtualCart;N/A;customer-shoppingCart;apigee-hybrid;private;deprecated
POST;/customer/v1/shoppingCart/checkout;1;sales2cart;/s2c-engine/CheckoutVirtualCart;N/A;customer-shoppingCart;apigee-hybrid;public;deprecated
POST;/customer/v2/shoppingCart/checkout;2;sales2cart;/s2c-engine/CheckoutVirtualCart;N/A;customer-shoppingCart;apigee-hybrid;public;available
POST;/customer/v1/shoppingCart/cinema/reserve;1;TIBCO-SOA;/SOA/Enterprise/Theater/CreateShoppingCartReservation/1.0;CreateShoppingCartReservation/1.0;customer-shoppingCart;apigee-hybrid;public;available
POST;/customer/v1/shoppingCart/cinema/reserve;1;TIBCO-SOA;/SOA/Enterprise/Theater/CreateShoppingCartReservation/1.0;CreateShoppingCartReservation/1.0;customer-shoppingCart;apigee-hybrid;private;available
PUT;/customer/v1/shoppingCart/cinema;1;TIBCO-SOA;/SOA/Enterprise/Theater/UpdateShoppingCartPaymentStatus/1.0;UpdateShoppingCartPaymentStatus/1.0;customer-shoppingCart;apigee-hybrid;public;available
PUT;/customer/v1/shoppingCart/cinema;1;TIBCO-SOA;/SOA/Enterprise/Theater/UpdateShoppingCartPaymentStatus/1.0;UpdateShoppingCartPaymentStatus/1.0;customer-shoppingCart;apigee-hybrid;private;available
POST;/customer/v1/shoppingCart/cinema/validate;1;TIBCO-SOA;/SOA/Enterprise/Theater/ValidateShoppingCartWithoutBook/1.0;ValidateShoppingCartWithoutBook/1.0;customer-shoppingCart;apigee-hybrid;public;available
POST;/customer/v1/shoppingCart/cinema/validate;1;TIBCO-SOA;/SOA/Enterprise/Theater/ValidateShoppingCartWithoutBook/1.0;ValidateShoppingCartWithoutBook/1.0;customer-shoppingCart;apigee-hybrid;private;available
POST;/customer/v1/shoppingCart/request;1;sales2cart-requesthandler;/request-handler/v1/orders;N/A;customer-shoppingCart;apigee-hybrid;public;available
POST;/customer/v1/shoppingCart/request;1;sales2cart-requesthandler;/request-handler/v1/orders;N/A;customer-shoppingCart;apigee-hybrid;private;available
POST;/customer/v2/shoppingCart/search;2;sales2cart;/s2c-engine/GetVirtualCart;N/A;customer-shoppingCart;apigee-hybrid;public;available
POST;/customer/v2/shoppingCart/search;2;sales2cart;/s2c-engine/GetVirtualCart;N/A;customer-shoppingCart;apigee-hybrid;private;available
POST;/customer/v1/shoppingCart/search;1;sales2cart;/s2c-engine/GetVirtualCart;N/A;customer-shoppingCart;apigee-hybrid;private;deprecated
POST;/customer/v1/shoppingCart/search;1;sales2cart;/s2c-engine/GetVirtualCart;N/A;customer-shoppingCart;apigee-hybrid;public;deprecated
POST;/customer/v1/shoppingCart/update;1;sales2cart;/s2c-engine/UpdateVirtualCart;N/A;customer-shoppingCart;apigee-hybrid;public;deprecated
POST;/customer/v2/shoppingCart/update;2;sales2cart;/s2c-engine/UpdateVirtualCart;N/A;customer-shoppingCart;apigee-hybrid;public;available
POST;/customer/v1/shoppingCart/update;1;sales2cart;/s2c-engine/UpdateVirtualCart;N/A;customer-shoppingCart;apigee-hybrid;private;deprecated
POST;/customer/v2/shoppingCart/update;2;sales2cart;/s2c-engine/UpdateVirtualCart;N/A;customer-shoppingCart;apigee-hybrid;private;available
POST;/customer/v3/user/association/testbed;3;jano;/app/v61/testbed/association.json;N/A;customer-user;apigee-hybrid;public;available
POST;/customer/v3/user/association/testbed;3;jano;/app/v61/testbed/association.json;N/A;customer-user;apigee-hybrid;private;available
DELETE;/customer/v3/user/association/testbed;3;jano;/app/v61/testbed/association.json;N/A;customer-user;apigee-hybrid;public;available
DELETE;/customer/v3/user/association/testbed;3;jano;/app/v61/testbed/association.json;N/A;customer-user;apigee-hybrid;private;available
PUT;/customer/v3/user/association/testbed;3;jano;/app/v61/testbed/association.json;N/A;customer-user;apigee-hybrid;private;available
PUT;/customer/v3/user/association/testbed;3;jano;/app/v61/testbed/association.json;N/A;customer-user;apigee-hybrid;public;available
GET;/customer/v3/user/*/consent;3;TIBCO-SOA;/SOA/Enterprise/Person/GetUserConsents/1.0;GetUserConsents/1.0;customer-user;apigee-hybrid;public;available
GET;/customer/v3/user/*/consent;3;TIBCO-SOA;/SOA/Enterprise/Person/GetUserConsents/1.0;GetUserConsents/1.0;customer-user;apigee-hybrid;private;available
PUT;/customer/v3/user/*/consent;3;TIBCO-SOA;/SOA/Enterprise/Person/UpdateUserConsents/1.0;UpdateUserConsents/1.0;customer-user;apigee-hybrid;public;available
